Id,CreatedDate,ApexClass__c,RequestUrl__c,RequestBody__c,ResponseBody__c
a12JO000000MjksYAC,2026-05-10T16:01:37.000+0000,OrderTriggerHandler,,,
a12JO000000MjktYAC,2026-05-10T16:01:37.000+0000,OrderTrigger,,,
a12JO000000MjkuYAC,2026-05-10T16:01:37.000+0000,GdReturnApiControllerV1,/gd/v1/return,"{
    ""SaleNo__c"": ""SAL02V016"", 
    ""OriginalOrderId"": ""SAL02V014"", 
    ""ActualPaymentAmount__c"": 500000, 
    ""OrderItem"": [ 
        {
            ""SaleSeqNo__c"": ""1"", 
            ""ProductCode"": ""3A2600005"", 
            ""Quantity"": -1, 
            ""isExclude"": false, 
            ""NetSalesUnitPrice__c"": 500000.0, 
            ""DiscountRate__c"": 0 
        }
    ],
    ""TransactionJournal"": [ 
        {
            ""DepositNo__c"": ""DEP02V016"", 
            ""DeposiSeqNo__c"": ""1"", 
            ""ActivityDate"": ""20260511"", 
            ""PaymentMethod"": ""01"", 
            ""DepositType__c"": ""03"", 
            ""TransactionAmount"": 500000, 
            ""CouponNo"": """" 
        }
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
    ],
    ""InsertId__c"": ""골든듀"" 
}","{
  ""success"" : true,
  ""message"" : ""반품 등록 완료"",
  ""data"" : {
    ""CancelPointsCreditedList"" : [ {
      ""PT_USE"" : 12300.0000,
      ""NO_SAL_RTN"" : null,
      ""NO_SAL"" : ""SAL02V014"",
      ""NO_MBR"" : ""TEST02006"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-11 01:01:37"",
      ""CD_TYPE_POINT"" : ""06"",
      ""CD_RESON"" : ""6"",
      ""CD_LEDGER"" : ""05wJO0000004TcvYAE"",
      ""CD_JOURNAL"" : ""05wJO0000004TY5YAM"",
      ""AM_SAL"" : null
    }, {
      ""PT_USE"" : 24600.0000,
      ""NO_SAL_RTN"" : null,
      ""NO_SAL"" : ""SAL02V014"",
      ""NO_MBR"" : ""TEST02006"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-11 01:01:37"",
      ""CD_TYPE_POINT"" : ""07"",
      ""CD_RESON"" : ""6"",
      ""CD_LEDGER"" : ""05wJO0000004TcwYAE"",
      ""CD_JOURNAL"" : ""05wJO0000004TY7YAM"",
      ""AM_SAL"" : null
    } ],
    ""originalOrderId"" : ""801JO00000IBqE9YAL"",
    ""orderId"" : ""801JO00000IBrzmYAD"",
    ""InsertId__c"" : ""골든듀"",
    ""TransactionJournal"" : [ {
      ""CouponNo"" : """",
      ""TransactionAmount"" : 500000,
      ""DepositType__c"" : ""03"",
      ""PaymentMethod"" : ""01"",
      ""ActivityDate"" : ""20260511"",
      ""DeposiSeqNo__c"" : ""1"",
      ""DepositNo__c"" : ""DEP02V016""
    } ],
    ""OrderItem"" : [ {
      ""DiscountRate__c"" : 0,
      ""NetSalesUnitPrice__c"" : 500000.0,
      ""isExclude"" : false,
      ""Quantity"" : -1,
      ""ProductCode"" : ""3A2600005"",
      ""SaleSeqNo__c"" : ""1""
    } ],
    ""ActualPaymentAmount__c"" : 500000,
    ""OriginalOrderId"" : ""SAL02V014"",
    ""SaleNo__c"" : ""SAL02V016""
  },
  ""code"" : 200
}"
a12JO000000Mj09YAC,2026-05-10T16:05:40.000+0000,GdSaleDepositApiControllerV1,"{""DeposiSeqNo__c"":""1"",""DepositNo__c"":""DEP040042""}",,"{
  ""success"" : true,
  ""message"" : ""판매 입금 삭제 삭제 완료"",
  ""data"" : {
    ""CancelCoupon"" : null,
    ""CancelPointsCreditedList"" : [ {
      ""PT_USE"" : 25000.0000,
      ""NO_SAL_RTN"" : null,
      ""NO_SAL"" : ""SAL04064"",
      ""NO_MBR"" : ""269999800189"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-11 01:05:40"",
      ""CD_TYPE_POINT"" : ""01"",
      ""CD_RESON"" : null,
      ""CD_LEDGER"" : ""05wJO0000004T9xYAE"",
      ""CD_JOURNAL"" : ""05wJO0000004TbJYAU"",
      ""AM_SAL"" : null
    }, {
      ""PT_USE"" : 75000.0000,
      ""NO_SAL_RTN"" : null,
      ""NO_SAL"" : ""SAL04064"",
      ""NO_MBR"" : ""269999800189"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-11 01:05:40"",
      ""CD_TYPE_POINT"" : ""06"",
      ""CD_RESON"" : null,
      ""CD_LEDGER"" : ""05wJO0000004T9yYAE"",
      ""CD_JOURNAL"" : ""05wJO0000004TbKYAU"",
      ""AM_SAL"" : null
    } ],
    ""CancelPointList"" : null
  },
  ""code"" : 200
}"
a12JO000000Mjo5YAC,2026-05-10T16:05:51.000+0000,OrderTrigger,,,
a12JO000000Mjo6YAC,2026-05-10T16:05:52.000+0000,OrderTriggerHandler,,,
a12JO000000Mjo7YAC,2026-05-10T16:05:52.000+0000,OrderTrigger,,,
a12JO000000Mjo8YAC,2026-05-10T16:05:52.000+0000,GdSaleApiControllerV1,"{""SaleNo__c"":""SAL04064""}",,"{
  ""success"" : true,
  ""message"" : ""판매 전체 삭제 완료"",
  ""data"" : { },
  ""code"" : 200
}"
a12JO000000MjphYAC,2026-05-10T16:07:55.000+0000,OrderTrigger,,,
a12JO000000MjpiYAC,2026-05-10T16:07:55.000+0000,OrderTriggerHandler,,,
a12JO000000MjpjYAC,2026-05-10T16:07:55.000+0000,OrderTrigger,,,
a12JO000000MjpkYAC,2026-05-10T16:07:55.000+0000,GdSaleApiControllerV1,/gd/v1/sale,"{
    ""AccountId"": ""GOLDENDEW"", 
    ""StoreCode__c"": ""99998"", 
    ""MemberNo__c"": ""269999800189"", 
    ""SaleNo__c"": ""SAL04065"", 
    ""EndDate"": ""20260511"", 
    ""ActualPaymentAmount__c"": 250000.0, 
    ""SaleStatus__c"": ""01"", 
    ""PromotionNo__c"": ""PRO202604161041"", 
    ""OrderItem"": [ 
         {
            ""SaleSeqNo__c"": ""1"", 
            ""Status__c"": ""01"", 
            ""ProductCode"": ""TEST-001"", 
            ""Quantity"": 1, 
            ""isExclude"": false, 
            ""NetSalesUnitPrice__c"": 250000.0 
            
        }
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
    ],
    ""TransactionJournal"": [ 
          {
            ""DepositNo__c"": ""DEP040043"",
            ""DeposiSeqNo__c"": ""1"",
            ""ActivityDate"": ""20260511"",
            ""PaymentMethod"": ""03"",
            ""DepositType__c"": ""02"",
            ""TransactionAmount"": 250000.0,
            ""CouponNo"": """",
            ""OrderNo__c"": """"
        }
      
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
        
    ],
    ""InsertId__c"": ""골든듀"" 
}","{
  ""success"" : true,
  ""message"" : ""판매 등록 완료"",
  ""data"" : {
    ""CreditPointList"" : [ {
      ""TX_REMARK"" : ""구매포인트|11cJO000001BAZlYAO|1.00"",
      ""PT_TARGET"" : 2500.0000,
      ""NO_SAL"" : null,
      ""NO_PROM_MBR"" : ""PRO202604161041"",
      ""NO_MBR"" : ""269999800189"",
      ""NO_GRADE_ADVAN"" : ""01"",
      ""ID_INSERT"" : ""골든듀"",
      ""DTS_INSERT"" : ""2026-05-11 01:07:55"",
      ""DT_SAVE_PLAN"" : null,
      ""DT_LIMIT_START"" : ""2026-05-11 09:00:00"",
      ""DT_LIMIT_END"" : ""2028-05-11"",
      ""DT_DESTROY_PLAN"" : ""2028-05-12"",
      ""CD_TYPE_SAVE"" : ""Credit"",
      ""CD_TYPE_POINT"" : ""01"",
      ""CD_JOURNAL"" : ""05wJO0000004TeXYAU"",
      ""AM_SAL"" : 250000.0
    }, {
      ""TX_REMARK"" : ""사은포인트|11cJO000001BAY9YAO|3.00"",
      ""PT_TARGET"" : 7500.0000,
      ""NO_SAL"" : null,
      ""NO_PROM_MBR"" : ""PRO202604161041"",
      ""NO_MBR"" : ""269999800189"",
      ""NO_GRADE_ADVAN"" : ""01"",
      ""ID_INSERT"" : ""골든듀"",
      ""DTS_INSERT"" : ""2026-05-11 01:07:55"",
      ""DT_SAVE_PLAN"" : null,
      ""DT_LIMIT_START"" : ""2026-05-11 09:00:00"",
      ""DT_LIMIT_END"" : ""2028-05-11"",
      ""DT_DESTROY_PLAN"" : ""2028-05-12"",
      ""CD_TYPE_SAVE"" : ""Credit"",
      ""CD_TYPE_POINT"" : ""01"",
      ""CD_JOURNAL"" : ""05wJO0000004TeYYAU"",
      ""AM_SAL"" : 250000.0
    } ],
    ""oiList"" : [ {
      ""attributes"" : {
        ""type"" : ""OrderItem"",
        ""url"" : ""/services/data/v67.0/sobjects/OrderItem/802JO0000054L30YAE""
      },
      ""OrderId"" : ""801JO00000IBx7GYAT"",
      ""PricebookEntryId"" : ""01uJO0000011vRvYAI"",
      ""Quantity"" : 1,
      ""UnitPrice"" : 1000,
      ""SaleSeqNo__c"" : ""1"",
      ""SaleItemNo__c"" : ""801JO00000IBx7GYAT-1"",
      ""IsExclude__c"" : false,
      ""NetSalesUnitPrice__c"" : 250000.0,
      ""DiscountRate__c"" : null,
      ""Id"" : ""802JO0000054L30YAE""
    } ],
    ""storeType"" : ""09"",
    ""storeTypeFour"" : ""NULL"",
    ""orderId"" : ""801JO00000IBx7GYAT"",
    ""InsertId__c"" : ""골든듀"",
    ""TransactionJournal"" : [ {
      ""OrderNo__c"" : """",
      ""CouponNo"" : """",
      ""TransactionAmount"" : 250000.0,
      ""DepositType__c"" : ""02"",
      ""PaymentMethod"" : ""03"",
      ""ActivityDate"" : ""20260511"",
      ""DeposiSeqNo__c"" : ""1"",
      ""DepositNo__c"" : ""DEP040043""
    } ],
    ""OrderItem"" : [ {
      ""NetSalesUnitPrice__c"" : 250000.0,
      ""isExclude"" : false,
      ""Quantity"" : 1,
      ""ProductCode"" : ""TEST-001"",
      ""Status__c"" : ""01"",
      ""SaleSeqNo__c"" : ""1""
    } ],
    ""PromotionNo__c"" : ""PRO202604161041"",
    ""SaleStatus__c"" : ""01"",
    ""ActualPaymentAmount__c"" : 250000.0,
    ""EndDate"" : ""20260511"",
    ""SaleNo__c"" : ""SAL04065"",
    ""MemberNo__c"" : ""269999800189"",
    ""StoreCode__c"" : ""99998"",
    ""AccountId"" : ""GOLDENDEW""
  },
  ""code"" : 200
}"
a12JO000000MjrJYAS,2026-05-10T16:08:08.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260406"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ ]
  },
  ""code"" : 200
}"
a12JO000000MjsvYAC,2026-05-10T16:08:13.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260501"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
a12JO000000MjuXYAS,2026-05-10T16:08:16.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260502"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
a12JO000000MjMjYAK,2026-05-10T16:08:18.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260503"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
a12JO000000MjuYYAS,2026-05-10T16:08:20.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260504"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
a12JO000000Mjw9YAC,2026-05-10T16:08:21.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260505"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
a12JO000000MjxlYAC,2026-05-10T16:08:23.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260506"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
a12JO000000MjzNYAS,2026-05-10T16:08:25.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260507"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
a12JO000000Mk0zYAC,2026-05-10T16:08:40.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260509"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
a12JO000000Mk2bYAC,2026-05-10T16:08:43.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""202605011"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : false,
  ""message"" : ""지원하지 않는 날짜 형식입니다: 202605011"",
  ""code"" : 400
}"
a12JO000000Mk4DYAS,2026-05-10T16:08:46.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260511"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 58340,
      ""CD_TYPE_POINT"" : ""01""
    }, {
      ""points"" : 6666,
      ""CD_TYPE_POINT"" : ""04""
    }, {
      ""points"" : 87510,
      ""CD_TYPE_POINT"" : ""06""
    }, {
      ""points"" : 175020,
      ""CD_TYPE_POINT"" : ""07""
    } ]
  },
  ""code"" : 200
}"
a12JO000000Mk5pYAC,2026-05-10T16:08:51.000+0000,GdPointHelpApiControllerV1,/gd/v1/point/help,"{
    ""StoreCode__c"": """", 
    ""MemberNo__c"": ""TEST01007"", 
    ""Type"": """", 
    ""PromotionNo__c"": """", 
    ""OrderDate"": ""20260509"", 
    ""SaleNo__c"": """" 
}","{
  ""success"" : true,
  ""message"" : ""포인트 적용 조회 성공"",
  ""data"" : {
    ""pointList"" : [ {
      ""points"" : 72666,
      ""CD_TYPE_POINT"" : ""04""
    } ]
  },
  ""code"" : 200
}"
