Id,CreatedDate,ApexClass__c,RequestUrl__c,RequestBody__c,ResponseBody__c
a12JO000000MJSDYA4,2026-05-08T08:08:58.000+0000,GdMemberApiControllerV1,/gd/v1/member,"{""AccountId"":""1000"",""MemberNo__c"":""269999800213"",""Lastname"":""0508테스트"",""Birthdate"":""20000101"",""LegalBirthdate__c"":""000101"",""GenderIdentity"":""01"",""Phone"":""01011112222"",""MobilePhone"":""01011112222"",""Email"":"""",""Grade__c"":""01"",""IsMarried__c"":false,""WeddingAnniversaryDate__c"":"""",""IsEmailAgreed__c"":false,""IsSMSAgreed__c"":true,""IsMagazineSubscribed__c"":false,""IsMagazineCatalog__c"":false,""MailingStreet"":"""",""MailingPostalCode"":"""",""IsMobileVerified__c"":null,""MagazineSubscriptionSeason__c"":"""",""MagazineSubscriptionDate__c"":""""}","{
  ""success"" : true,
  ""message"" : ""회원 등록 성공."",
  ""data"" : {
    ""ChangeReason"" : ""회원 등록"",
    ""LoyaltyProgramMemberId"" : ""0lMJO00000035sn2AA"",
    ""TargetTierName"" : ""GIP"",
    ""MagazineSubscriptionDate__c"" : """",
    ""MagazineSubscriptionSeason__c"" : """",
    ""IsMobileVerified__c"" : null,
    ""MailingPostalCode"" : """",
    ""MailingStreet"" : """",
    ""IsMagazineCatalog__c"" : false,
    ""IsMagazineSubscribed__c"" : false,
    ""IsSMSAgreed__c"" : true,
    ""IsEmailAgreed__c"" : false,
    ""WeddingAnniversaryDate__c"" : """",
    ""IsMarried__c"" : false,
    ""Grade__c"" : ""01"",
    ""Email"" : """",
    ""MobilePhone"" : ""01011112222"",
    ""Phone"" : ""01011112222"",
    ""GenderIdentity"" : ""01"",
    ""LegalBirthdate__c"" : ""000101"",
    ""Birthdate"" : ""20000101"",
    ""Lastname"" : ""0508테스트"",
    ""MemberNo__c"" : ""269999800213"",
    ""AccountId"" : ""1000""
  },
  ""code"" : 200
}"
a12JO000000MJTpYAO,2026-05-08T08:08:58.000+0000,ErpAsyncJob,callout:GoldenDewApiNC/Crm/CouponDetail,"{""couponDetailModels"":[{""no_mbr"":""269999800213"",""no_man_coupon_mil"":""QMFY47LK"",""no_man_coupon"":""COP2026MY0014"",""id_insert"":""milvus""},{""no_mbr"":""269999800213"",""no_man_coupon_mil"":""MFKNN8U8"",""no_man_coupon"":""COP2026MY0017"",""id_insert"":""milvus""}]}",
a12JO000000MFziYAG,2026-05-08T08:09:02.000+0000,GdMemberHelpInfoApiControllerV1,"{""MemberNo__c"":""269999800213""}",,"{
  ""success"" : true,
  ""message"" : ""회원 포인트 총합 조회 성공"",
  ""data"" : {
    ""TotalPointsBalance"" : 0
  },
  ""code"" : 200
}"
a12JO000000MIr8YAG,2026-05-08T08:09:03.000+0000,GdMemberHelpInfoApiControllerV1,"{""MemberNo__c"":""269999800213""}",,"{
  ""success"" : true,
  ""message"" : ""회원 포인트 총합 조회 성공"",
  ""data"" : {
    ""TotalPointsBalance"" : 0
  },
  ""code"" : 200
}"
a12JO000000MJaKYAW,2026-05-08T08:13:23.000+0000,GdSaleApiControllerV1,/gd/v1/sale,"{""AccountId"":""1000"",""StoreCode__c"":""99998"",""MemberNo__c"":""269999800213"",""SaleNo__c"":""SAL202605080276"",""ActualPaymentAmount__c"":1000000.0,""EndDate"":""20260508"",""SaleStatus__c"":""01"",""PromotionNo__c"":""PRO202604161041"",""OrderItem"":[{""SaleSeqNo__c"":""1"",""OrderNo__c"":null,""ProductCode"":""2A2600001"",""Quantity"":1,""isExclude"":false,""NetSalesUnitPrice__c"":1000000.0000,""DiscountRate__c"":0}],""TransactionJournal"":[{""DepositNo__c"":""DEP202605080311"",""DeposiSeqNo__c"":""1"",""ActivityDate"":""20260508"",""PaymentMethod"":""01"",""DepositType__c"":""02"",""TransactionAmount"":1000000.0000,""CouponNo"":"""",""OrderNo__c"":null}]}","{
  ""success"" : true,
  ""message"" : ""판매 등록 완료"",
  ""data"" : {
    ""CreditPointList"" : [ {
      ""TX_REMARK"" : ""구매포인트|11cJO000001BAZlYAO|1.00"",
      ""PT_TARGET"" : 10000.00,
      ""NO_SAL"" : null,
      ""NO_PROM_MBR"" : ""PRO202604161041"",
      ""NO_MBR"" : ""269999800213"",
      ""NO_GRADE_ADVAN"" : ""01"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-08 17:13:23"",
      ""DT_SAVE_PLAN"" : null,
      ""DT_LIMIT_START"" : ""2026-05-08 09:00:00"",
      ""DT_LIMIT_END"" : ""2028-05-08"",
      ""DT_DESTROY_PLAN"" : ""2028-05-09"",
      ""CD_TYPE_SAVE"" : ""Credit"",
      ""CD_TYPE_POINT"" : ""01"",
      ""CD_JOURNAL"" : ""05wJO0000004F25YAE"",
      ""AM_SAL"" : 1000000.0
    }, {
      ""TX_REMARK"" : ""사은포인트|11cJO000001BAY9YAO|3.00"",
      ""PT_TARGET"" : 30000.00,
      ""NO_SAL"" : null,
      ""NO_PROM_MBR"" : ""PRO202604161041"",
      ""NO_MBR"" : ""269999800213"",
      ""NO_GRADE_ADVAN"" : ""01"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-08 17:13:23"",
      ""DT_SAVE_PLAN"" : null,
      ""DT_LIMIT_START"" : ""2026-05-08 09:00:00"",
      ""DT_LIMIT_END"" : ""2028-05-08"",
      ""DT_DESTROY_PLAN"" : ""2028-05-09"",
      ""CD_TYPE_SAVE"" : ""Credit"",
      ""CD_TYPE_POINT"" : ""01"",
      ""CD_JOURNAL"" : ""05wJO0000004F26YAE"",
      ""AM_SAL"" : 1000000.0
    } ],
    ""oiList"" : [ {
      ""attributes"" : {
        ""type"" : ""OrderItem"",
        ""url"" : ""/services/data/v66.0/sobjects/OrderItem/802JO0000052wmbYAA""
      },
      ""OrderId"" : ""801JO00000IALTpYAP"",
      ""PricebookEntryId"" : ""01uJO000001R0w4YAC"",
      ""Quantity"" : 1,
      ""UnitPrice"" : 500000,
      ""SaleSeqNo__c"" : ""1"",
      ""SaleItemNo__c"" : ""801JO00000IALTpYAP-1"",
      ""IsExclude__c"" : false,
      ""NetSalesUnitPrice__c"" : 1000000.0000,
      ""DiscountRate__c"" : 0,
      ""Id"" : ""802JO0000052wmbYAA""
    } ],
    ""storeType"" : ""09"",
    ""storeTypeFour"" : ""NULL"",
    ""orderId"" : ""801JO00000IALTpYAP"",
    ""TransactionJournal"" : [ {
      ""OrderNo__c"" : null,
      ""CouponNo"" : """",
      ""TransactionAmount"" : 1000000.0000,
      ""DepositType__c"" : ""02"",
      ""PaymentMethod"" : ""01"",
      ""ActivityDate"" : ""20260508"",
      ""DeposiSeqNo__c"" : ""1"",
      ""DepositNo__c"" : ""DEP202605080311""
    } ],
    ""OrderItem"" : [ {
      ""DiscountRate__c"" : 0,
      ""NetSalesUnitPrice__c"" : 1000000.0000,
      ""isExclude"" : false,
      ""Quantity"" : 1,
      ""ProductCode"" : ""2A2600001"",
      ""OrderNo__c"" : null,
      ""SaleSeqNo__c"" : ""1""
    } ],
    ""PromotionNo__c"" : ""PRO202604161041"",
    ""SaleStatus__c"" : ""01"",
    ""EndDate"" : ""20260508"",
    ""ActualPaymentAmount__c"" : 1000000.0,
    ""SaleNo__c"" : ""SAL202605080276"",
    ""MemberNo__c"" : ""269999800213"",
    ""StoreCode__c"" : ""99998"",
    ""AccountId"" : ""1000""
  },
  ""code"" : 200
}"
a12JO000000MD3aYAG,2026-05-08T08:13:38.000+0000,GdMemberHelpInfoApiControllerV1,"{""MemberNo__c"":""269999800213""}",,"{
  ""success"" : true,
  ""message"" : ""회원도움정보 조회 성공"",
  ""data"" : {
    ""CsList"" : [ ],
    ""UserDestoryHistoryList"" : [ ],
    ""AccrualHistoryList"" : [ {
      ""YM_CREATE"" : ""202605"",
      ""PT_USE_SALE_COUPON"" : 0,
      ""PT_USE_SALE"" : 0,
      ""PT_USE"" : 0,
      ""PT_TARGET"" : 10000,
      ""PT_SAVE_PLAN"" : 10000,
      ""PT_SAVE"" : 10000,
      ""PT_DESTROY"" : 0,
      ""NO_SAL"" : ""SAL202605080276"",
      ""NO_PROM_MBR"" : ""PRO202604161041"",
      ""NM_TYPE_SAVE"" : ""구매 시 포인트 지급"",
      ""NM_TYPE_POINT"" : ""구매포인트"",
      ""DT_SAVE_PLAN"" : ""20260508"",
      ""DT_SAVE"" : ""20260508"",
      ""DT_LIMIT_START"" : ""20260508"",
      ""DT_LIMIT_END"" : ""20280508"",
      ""DT_DESTROY_PLAN"" : ""20280509"",
      ""DT_DESTROY_DEL_SALE"" : """",
      ""AM_SAL"" : 1000000
    }, {
      ""YM_CREATE"" : ""202605"",
      ""PT_USE_SALE_COUPON"" : 0,
      ""PT_USE_SALE"" : 0,
      ""PT_USE"" : 0,
      ""PT_TARGET"" : 30000,
      ""PT_SAVE_PLAN"" : 30000,
      ""PT_SAVE"" : 30000,
      ""PT_DESTROY"" : 0,
      ""NO_SAL"" : ""SAL202605080276"",
      ""NO_PROM_MBR"" : ""PRO202604161041"",
      ""NM_TYPE_SAVE"" : ""구매 시 포인트 지급"",
      ""NM_TYPE_POINT"" : ""사은포인트"",
      ""DT_SAVE_PLAN"" : ""20260508"",
      ""DT_SAVE"" : ""20260508"",
      ""DT_LIMIT_START"" : ""20260508"",
      ""DT_LIMIT_END"" : ""20280508"",
      ""DT_DESTROY_PLAN"" : ""20280509"",
      ""DT_DESTROY_DEL_SALE"" : """",
      ""AM_SAL"" : 1000000
    } ],
    ""CouponList"" : [ {
      ""TX_COUPON"" : """",
      ""RT_DISC"" : 0,
      ""NO_MAN_COUPON"" : ""COP2026MY0014"",
      ""NO_COUPON"" : ""QMFY47LK"",
      ""NM_RESPON"" : ""밀버스"",
      ""NM_DEPT"" : ""밀버스"",
      ""NM_COUPON"" : ""[TEST] 신규가입쿠폰_아울렛"",
      ""ID_INSERT"" : ""milvus"",
      ""DTS_INSERT"" : ""20260508170858"",
      ""DT_USE"" : """",
      ""DT_STR_EXP"" : ""20260501"",
      ""DT_ISSUE"" : ""20260508"",
      ""DT_END_EXP"" : ""20280501"",
      ""DS_MON_EXP"" : 0,
      ""CD_TYPE_DAY_EXP"" : ""02"",
      ""CD_TYPE_COUPON"" : ""03"",
      ""CD_STAT_COUPON"" : ""02"",
      ""CD_BRAND"" : ""01"",
      ""AM_DISC"" : 10000
    }, {
      ""TX_COUPON"" : """",
      ""RT_DISC"" : 3,
      ""NO_MAN_COUPON"" : ""COP2026MY0017"",
      ""NO_COUPON"" : ""MFKNN8U8"",
      ""NM_RESPON"" : ""밀버스"",
      ""NM_DEPT"" : ""밀버스"",
      ""NM_COUPON"" : ""[TEST] 신규가입쿠폰_백화점"",
      ""ID_INSERT"" : ""milvus"",
      ""DTS_INSERT"" : ""20260508170858"",
      ""DT_USE"" : """",
      ""DT_STR_EXP"" : ""20260501"",
      ""DT_ISSUE"" : ""20260508"",
      ""DT_END_EXP"" : ""20280531"",
      ""DS_MON_EXP"" : 0,
      ""CD_TYPE_DAY_EXP"" : ""02"",
      ""CD_TYPE_COUPON"" : ""03"",
      ""CD_STAT_COUPON"" : ""02"",
      ""CD_BRAND"" : ""01"",
      ""AM_DISC"" : 0
    } ],
    ""TotalPointsBalance"" : 40000.0,
    ""GiftList"" : [ ],
    ""HistoryUpdatedList"" : [ {
      ""changedBy"" : ""milvus"",
      ""newValue"" : null,
      ""oldValue"" : null,
      ""field"" : ""created"",
      ""changeTarget"" : ""LoyaltyProgramMember"",
      ""changeDate"" : ""2026-05-08T08:08:57.000Z""
    }, {
      ""changedBy"" : ""milvus"",
      ""newValue"" : null,
      ""oldValue"" : null,
      ""field"" : ""created"",
      ""changeTarget"" : ""Contact"",
      ""changeDate"" : ""2026-05-08T08:08:57.000Z""
    } ],
    ""ConsultationList"" : [ ],
    ""CustomerServiceHistory"" : [ ],
    ""WorksList"" : [ ],
    ""OrdersList"" : [ {
      ""DeleteDateTime"" : null,
      ""ActivatedDate"" : null,
      ""InsertId"" : null,
      ""OrderReferenceNumber"" : null,
      ""SaleStatus"" : ""01"",
      ""OrderType"" : null,
      ""SaleEndDate"" : ""2026-05-08"",
      ""SaleNo"" : ""SAL202605080276"",
      ""StoreCode"" : ""001JO00000GgPDjYAN"",
      ""ActualPaymentAmount"" : 1000000.0000,
      ""TotalAmount"" : 500000,
      ""Status"" : ""saleSuccess"",
      ""OrderDate"" : ""2026-05-08"",
      ""OrderName"" : null
    } ],
    ""Depositlist"" : [ {
      ""PromotionId"" : ""0c8JO0000000XyTYAU"",
      ""TotalPromotionDiscount"" : null,
      ""JournalTypeName"" : ""Deposit"",
      ""Status"" : ""Processed"",
      ""Quantity"" : null,
      ""PaymentMethodName"" : ""현금"",
      ""PaymentMethodCode"" : ""01"",
      ""TransactionAmount"" : 1000000,
      ""JournalReason"" : null,
      ""DepositSeqNo"" : ""1"",
      ""DepositNo"" : ""DEP202605080311-1"",
      ""DepositType"" : ""02"",
      ""Brand"" : null
    } ]
  },
  ""code"" : 200
}"
a12JO000000M8bfYAC,2026-05-08T08:13:59.000+0000,GdSaleDepositApiControllerV1,"{""DeposiSeqNo__c"":""1"",""DepositNo__c"":""DEP202605080311""}",,"{
  ""success"" : true,
  ""message"" : ""판매 입금 삭제 삭제 완료"",
  ""data"" : {
    ""CancelCoupon"" : null,
    ""CancelPointsCreditedList"" : [ {
      ""PT_USE"" : 10000.00,
      ""NO_SAL_RTN"" : null,
      ""NO_SAL"" : ""SAL202605080276"",
      ""NO_MBR"" : ""269999800213"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-08 17:13:58"",
      ""CD_TYPE_POINT"" : ""01"",
      ""CD_RESON"" : null,
      ""CD_LEDGER"" : ""05wJO0000004F3hYAE"",
      ""CD_JOURNAL"" : ""05wJO0000004F25YAE"",
      ""AM_SAL"" : null
    }, {
      ""PT_USE"" : 30000.00,
      ""NO_SAL_RTN"" : null,
      ""NO_SAL"" : ""SAL202605080276"",
      ""NO_MBR"" : ""269999800213"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-08 17:13:58"",
      ""CD_TYPE_POINT"" : ""06"",
      ""CD_RESON"" : null,
      ""CD_LEDGER"" : ""05wJO0000004F3iYAE"",
      ""CD_JOURNAL"" : ""05wJO0000004F26YAE"",
      ""AM_SAL"" : null
    } ],
    ""CancelPointList"" : null
  },
  ""code"" : 200
}"
a12JO000000MEFtYAO,2026-05-08T08:14:30.000+0000,GdSaleApiControllerV1,/gd/v1/sale,"{""AccountId"":""1000"",""StoreCode__c"":""99998"",""MemberNo__c"":""269999800213"",""SaleNo__c"":""SAL202605080276"",""ActualPaymentAmount__c"":1000000.0,""EndDate"":""20260508"",""SaleStatus__c"":""01"",""PromotionNo__c"":""PRO202605051083"",""OrderItem"":[{""SaleSeqNo__c"":""1"",""OrderNo__c"":null,""ProductCode"":""2A2600001"",""Quantity"":1,""isExclude"":false,""NetSalesUnitPrice__c"":1000000.0000,""DiscountRate__c"":0}],""TransactionJournal"":[]}","{
  ""success"" : false,
  ""message"" : ""TransactionJournal 값이 비어 있습니다."",
  ""code"" : 400
}"
a12JO000000MCqcYAG,2026-05-08T08:16:19.000+0000,GdSaleApiControllerV1,/gd/v1/sale,"{""AccountId"":""1000"",""StoreCode__c"":""99998"",""MemberNo__c"":""269999800213"",""SaleNo__c"":""SAL202605080278"",""ActualPaymentAmount__c"":1000000.0,""EndDate"":""20260508"",""SaleStatus__c"":""01"",""PromotionNo__c"":""PRO202605051083"",""OrderItem"":[{""SaleSeqNo__c"":""1"",""OrderNo__c"":null,""ProductCode"":""2A2600001"",""Quantity"":1,""isExclude"":false,""NetSalesUnitPrice__c"":1000000.0000,""DiscountRate__c"":0}],""TransactionJournal"":[{""DepositNo__c"":""DEP202605080314"",""DeposiSeqNo__c"":""1"",""ActivityDate"":""20260508"",""PaymentMethod"":""01"",""DepositType__c"":""02"",""TransactionAmount"":1000000.0000,""CouponNo"":"""",""OrderNo__c"":null}]}","{
  ""success"" : true,
  ""message"" : ""판매 등록 완료"",
  ""data"" : {
    ""CreditPointList"" : [ {
      ""TX_REMARK"" : ""구매포인트|11cJO000001BAZlYAO|1.00"",
      ""PT_TARGET"" : 10000.00,
      ""NO_SAL"" : null,
      ""NO_PROM_MBR"" : ""PRO202605051083"",
      ""NO_MBR"" : ""269999800213"",
      ""NO_GRADE_ADVAN"" : ""01"",
      ""ID_INSERT"" : null,
      ""DTS_INSERT"" : ""2026-05-08 17:16:19"",
      ""DT_SAVE_PLAN"" : null,
      ""DT_LIMIT_START"" : ""2026-05-08 09:00:00"",
      ""DT_LIMIT_END"" : ""2028-05-08"",
      ""DT_DESTROY_PLAN"" : ""2028-05-09"",
      ""CD_TYPE_SAVE"" : ""Credit"",
      ""CD_TYPE_POINT"" : ""01"",
      ""CD_JOURNAL"" : ""05wJO0000004EHMYA2"",
      ""AM_SAL"" : 1000000.0
    } ],
    ""oiList"" : [ {
      ""attributes"" : {
        ""type"" : ""OrderItem"",
        ""url"" : ""/services/data/v66.0/sobjects/OrderItem/802JO0000052qEjYAI""
      },
      ""OrderId"" : ""801JO00000IACU7YAP"",
      ""PricebookEntryId"" : ""01uJO000001R0w4YAC"",
      ""Quantity"" : 1,
      ""UnitPrice"" : 500000,
      ""SaleSeqNo__c"" : ""1"",
      ""SaleItemNo__c"" : ""801JO00000IACU7YAP-1"",
      ""IsExclude__c"" : false,
      ""NetSalesUnitPrice__c"" : 1000000.0000,
      ""DiscountRate__c"" : 0,
      ""Id"" : ""802JO0000052qEjYAI""
    } ],
    ""storeType"" : ""09"",
    ""storeTypeFour"" : ""NULL"",
    ""orderId"" : ""801JO00000IACU7YAP"",
    ""TransactionJournal"" : [ {
      ""OrderNo__c"" : null,
      ""CouponNo"" : """",
      ""TransactionAmount"" : 1000000.0000,
      ""DepositType__c"" : ""02"",
      ""PaymentMethod"" : ""01"",
      ""ActivityDate"" : ""20260508"",
      ""DeposiSeqNo__c"" : ""1"",
      ""DepositNo__c"" : ""DEP202605080314""
    } ],
    ""OrderItem"" : [ {
      ""DiscountRate__c"" : 0,
      ""NetSalesUnitPrice__c"" : 1000000.0000,
      ""isExclude"" : false,
      ""Quantity"" : 1,
      ""ProductCode"" : ""2A2600001"",
      ""OrderNo__c"" : null,
      ""SaleSeqNo__c"" : ""1""
    } ],
    ""PromotionNo__c"" : ""PRO202605051083"",
    ""SaleStatus__c"" : ""01"",
    ""EndDate"" : ""20260508"",
    ""ActualPaymentAmount__c"" : 1000000.0,
    ""SaleNo__c"" : ""SAL202605080278"",
    ""MemberNo__c"" : ""269999800213"",
    ""StoreCode__c"" : ""99998"",
    ""AccountId"" : ""1000""
  },
  ""code"" : 200
}"
a12JO000000MJyTYAW,2026-05-08T08:16:45.000+0000,GdMemberHelpInfoApiControllerV1,"{""MemberNo__c"":""269999800213""}",,"{
  ""success"" : true,
  ""message"" : ""회원도움정보 조회 성공"",
  ""data"" : {
    ""CsList"" : [ ],
    ""UserDestoryHistoryList"" : [ ],
    ""AccrualHistoryList"" : [ {
      ""YM_CREATE"" : ""202605"",
      ""PT_USE_SALE_COUPON"" : 0,
      ""PT_USE_SALE"" : 0,
      ""PT_USE"" : 0,
      ""PT_TARGET"" : 10000,
      ""PT_SAVE_PLAN"" : 10000,
      ""PT_SAVE"" : 10000,
      ""PT_DESTROY"" : 0,
      ""NO_SAL"" : ""SAL202605080278"",
      ""NO_PROM_MBR"" : ""PRO202605051083"",
      ""NM_TYPE_SAVE"" : ""구매 시 포인트 지급"",
      ""NM_TYPE_POINT"" : ""구매포인트"",
      ""DT_SAVE_PLAN"" : ""20260508"",
      ""DT_SAVE"" : ""20260508"",
      ""DT_LIMIT_START"" : ""20260508"",
      ""DT_LIMIT_END"" : ""20280508"",
      ""DT_DESTROY_PLAN"" : ""20280509"",
      ""DT_DESTROY_DEL_SALE"" : """",
      ""AM_SAL"" : 1000000
    } ],
    ""CouponList"" : [ {
      ""TX_COUPON"" : """",
      ""RT_DISC"" : 0,
      ""NO_MAN_COUPON"" : ""COP2026MY0014"",
      ""NO_COUPON"" : ""QMFY47LK"",
      ""NM_RESPON"" : ""밀버스"",
      ""NM_DEPT"" : ""밀버스"",
      ""NM_COUPON"" : ""[TEST] 신규가입쿠폰_아울렛"",
      ""ID_INSERT"" : ""milvus"",
      ""DTS_INSERT"" : ""20260508170858"",
      ""DT_USE"" : """",
      ""DT_STR_EXP"" : ""20260501"",
      ""DT_ISSUE"" : ""20260508"",
      ""DT_END_EXP"" : ""20280501"",
      ""DS_MON_EXP"" : 0,
      ""CD_TYPE_DAY_EXP"" : ""02"",
      ""CD_TYPE_COUPON"" : ""03"",
      ""CD_STAT_COUPON"" : ""02"",
      ""CD_BRAND"" : ""01"",
      ""AM_DISC"" : 10000
    }, {
      ""TX_COUPON"" : """",
      ""RT_DISC"" : 3,
      ""NO_MAN_COUPON"" : ""COP2026MY0017"",
      ""NO_COUPON"" : ""MFKNN8U8"",
      ""NM_RESPON"" : ""밀버스"",
      ""NM_DEPT"" : ""밀버스"",
      ""NM_COUPON"" : ""[TEST] 신규가입쿠폰_백화점"",
      ""ID_INSERT"" : ""milvus"",
      ""DTS_INSERT"" : ""20260508170858"",
      ""DT_USE"" : """",
      ""DT_STR_EXP"" : ""20260501"",
      ""DT_ISSUE"" : ""20260508"",
      ""DT_END_EXP"" : ""20280531"",
      ""DS_MON_EXP"" : 0,
      ""CD_TYPE_DAY_EXP"" : ""02"",
      ""CD_TYPE_COUPON"" : ""03"",
      ""CD_STAT_COUPON"" : ""02"",
      ""CD_BRAND"" : ""01"",
      ""AM_DISC"" : 0
    } ],
    ""TotalPointsBalance"" : 10000.0,
    ""GiftList"" : [ ],
    ""HistoryUpdatedList"" : [ {
      ""changedBy"" : ""milvus"",
      ""newValue"" : null,
      ""oldValue"" : null,
      ""field"" : ""created"",
      ""changeTarget"" : ""LoyaltyProgramMember"",
      ""changeDate"" : ""2026-05-08T08:08:57.000Z""
    }, {
      ""changedBy"" : ""milvus"",
      ""newValue"" : null,
      ""oldValue"" : null,
      ""field"" : ""created"",
      ""changeTarget"" : ""Contact"",
      ""changeDate"" : ""2026-05-08T08:08:57.000Z""
    } ],
    ""ConsultationList"" : [ ],
    ""CustomerServiceHistory"" : [ ],
    ""WorksList"" : [ ],
    ""OrdersList"" : [ {
      ""DeleteDateTime"" : null,
      ""ActivatedDate"" : null,
      ""InsertId"" : null,
      ""OrderReferenceNumber"" : null,
      ""SaleStatus"" : ""01"",
      ""OrderType"" : null,
      ""SaleEndDate"" : ""2026-05-08"",
      ""SaleNo"" : ""SAL202605080278"",
      ""StoreCode"" : ""001JO00000GgPDjYAN"",
      ""ActualPaymentAmount"" : 1000000.0000,
      ""TotalAmount"" : 500000,
      ""Status"" : ""saleSuccess"",
      ""OrderDate"" : ""2026-05-08"",
      ""OrderName"" : null
    } ],
    ""Depositlist"" : [ {
      ""PromotionId"" : ""0c8JO0000000amfYAA"",
      ""TotalPromotionDiscount"" : null,
      ""JournalTypeName"" : ""Deposit"",
      ""Status"" : ""Processed"",
      ""Quantity"" : null,
      ""PaymentMethodName"" : ""현금"",
      ""PaymentMethodCode"" : ""01"",
      ""TransactionAmount"" : 1000000,
      ""JournalReason"" : null,
      ""DepositSeqNo"" : ""1"",
      ""DepositNo"" : ""DEP202605080314-1"",
      ""DepositType"" : ""02"",
      ""Brand"" : null
    }, {
      ""PromotionId"" : ""0c8JO0000000XyTYAU"",
      ""TotalPromotionDiscount"" : null,
      ""JournalTypeName"" : ""Deposit"",
      ""Status"" : ""Processed"",
      ""Quantity"" : null,
      ""PaymentMethodName"" : ""현금"",
      ""PaymentMethodCode"" : ""01"",
      ""TransactionAmount"" : 1000000,
      ""JournalReason"" : null,
      ""DepositSeqNo"" : ""1"",
      ""DepositNo"" : ""del_DEP202605080311-1"",
      ""DepositType"" : ""02"",
      ""Brand"" : null
    } ]
  },
  ""code"" : 200
}"
